	featureCounts on dataset 88 and 98: Counts	featureCounts on dataset 89 and 98: Counts	featureCounts on dataset 90 and 98: Counts	Mutant	Mutant2	Mutant3
MSTRG.3780.4	0	0	0	0	0	0
gene-BTH_RS24440	338.136118466543	352.825995527226	326.923108399356	289.119879454506	318.629273514033	325.829175910338
gene-BTH_RS24445	20.791541264933	21.7793824399522	9.6437495103055	10.0738633956274	10.710227681144	12.5318913811669
gene-BTH_RS24450	1.09429164552279	0	1.9287499020611	1.00738633956274	4.46259486714332	0.963991644705143
gene-BTH_RS24455	0	0	0	0	0	0
gene-BTH_RS35490	29.5458744291154	41.3808266359093	16.3943741675193	27.199431168194	54.4436573791486	37.5956741435006
gene-BTH_RS24460	0	0	0	0	0	0
gene-BTH_RS24465	1652.38038473942	1638.89852860641	1805.30990832919	1873.7385915867	2002.81257637392	1765.06870145512
gene-BTH_RS24470	300.930202518768	284.220940841377	341.388732664815	329.415333037016	306.134007886032	357.640900185608
gene-BTH_RS24475	99.580539742574	111.074850443756	103.188119760269	75.5539754672055	75.8641127414365	109.895047496386
gene-BTH_RS24480	450.84815795539	498.747857874906	460.006851641572	471.456806915362	529.263751243198	548.511245837226
gene-BTH_RS24490	2120.73720902317	2329.30495195289	2098.47989344248	2432.83801004402	2152.75576390994	2415.76306163109
gene-BTH_RS24495	1015.50264704515	925.62375369797	846.721207004823	1090.99940574645	1007.65392100096	1023.75912667686
MSTRG.3790.1	1842.78713106038	2596.10238684231	2195.88176349656	2695.76584466989	2039.4058542845	2398.4112120264
gene-BTH_RS24505	0	0	0	0	0	0
gene-BTH_RS24510	0	0	0	0	0	0
gene-BTH_RS24515	0	0	0	0	0	0
gene-BTH_RS24500	0	0	0	0	0	0
gene-BTH_RS24520	136.786455690349	139.388047615694	118.618118976758	170.248291386103	200.81676902145	196.654295519849
gene-BTH_RS24525	263.724286570993	139.388047615694	163.943741675193	253.86135756981	348.974918610608	353.784933606787
gene-BTH_RS24530	909.35635742944	426.875895823064	382.856855559128	887.507365154774	1507.46454612102	1308.13666186488
MSTRG.3795.1	2.18858329104558	0	3.8574998041222	5.0369316978137	3.57007589371466	2.89197493411543
gene-BTH_RS24535	0	0	0	0	0	0
gene-BTH_RS24540	0	0	0	0	0	0
gene-BTH_RS24545	6.56574987313675	7.62278385398328	10.608124461336	27.199431168194	21.420455362288	23.1357994729234
gene-BTH_RS24550	47.05454075748	23.9573206839475	63.6487467680163	159.167041650913	97.2845681037245	184.122404138682
gene-BTH_RS24555	29.5458744291154	20.6904133179546	44.3612477474053	54.3988623363879	52.6586194322912	32.7757159199749
MSTRG.3798.1	1.09429164552279	3.26690736599284	0.96437495103055	13.0960224143156	7.14015178742932	7.71193315764114
gene-BTH_RS24560	0	0	0	0	0	0
gene-BTH_RS24565	0	0	0	0	0	0
gene-BTH_RS24570	0	0	0	0	0	0
gene-BTH_RS24575	0	0	0	0	0	0
gene-BTH_RS24580	0	0	0	0	0	0
gene-BTH_RS24585	0	0	0	0	0	0
gene-BTH_RS24590	3.28287493656837	5.44484560998806	4.82187475515275	36.2659082242586	16.065341521716	15.4238663152823
gene-BTH_RS24595	15.3200830373191	15.2455677079666	16.3943741675193	14.1034087538784	16.065341521716	19.2798328941029
gene-BTH_RS24605	26.262999492547	16.3345368299642	20.2518739716415	25.1846584890685	21.420455362288	29.8837409858594
gene-BTH_RS24610	0	0	0	0	0	0
gene-BTH_RS24615	49.2431240485256	35.9359810259212	49.183122502558	48.3545442990115	36.5932779105753	41.4516407223212
gene-BTH_RS24620	15.3200830373191	7.62278385398328	28.9312485309165	19.1403404516921	19.6354174154306	26.991766051744
gene-BTH_RS24625	0	0	0	0	0	0
gene-BTH_RS24630	27.3572911380698	7.62278385398328	27.0024986288554	11.0812497351901	8.92518973428665	23.1357994729234
gene-BTH_RS24635	47.05454075748	26.1352589279427	44.3612477474053	26.1920448286312	21.420455362288	30.8477326305646
gene-BTH_RS34650	61.2803321492763	60.9822708318663	69.4349964741996	28.2068175077567	28.5606071497173	28.9197493411543
gene-BTH_RS33970	5625.75334963267	10296.2030484874	9968.74386880279	2320.01074001299	1926.05594465906	1883.63967375385
gene-BTH_RS24640	2323.18116344489	3456.38799322042	3975.15354814793	700.133505996104	678.314419805785	734.561633265319
gene-BTH_RS24645	0	0	0	0	0	0
gene-BTH_RS24650	1385.37322323185	1800.06595866205	2119.69614236515	627.601689547587	603.342826037778	594.782844783073
gene-BTH_RS24655	385.190659224023	411.630328115097	429.146853208595	323.371014999639	251.690350506884	304.621359726825
gene-BTH_RS33975	95.2033731604829	102.363097467776	90.6512453968717	114.842042710152	108.887314758297	140.742780126951
gene-BTH_RS24660	483.676907321074	530.327962412837	383.821230510159	704.163051354355	493.562992306052	667.082218135959
gene-BTH_RS24665	2652.56294874725	2418.6004199567	1819.77553259465	3440.22434960676	2892.6539928823	3316.13125778569
gene-BTH_RS24670	1560.4598865155	1453.77377786681	1041.52494711299	2065.14199610362	1568.15583631416	1812.30429204567
gene-BTH_RS24675	305.307369100859	286.398879085372	226.628113492179	298.186356510571	296.316299178317	353.784933606787
gene-BTH_RS24680	473.828282511369	437.76558704304	464.828726396725	318.334083301826	331.124539142035	400.056532552634
MSTRG.3816.1	4.37716658209117	2.17793824399522	4.82187475515275	2.01477267912548	6.24763281400065	1.92798328941029
gene-BTH_RS24685	0	0	0	0	0	0
gene-BTH_RS24690	0	0	0	0	0	0
gene-BTH_RS24695	0	0	0	0	0	0
MSTRG.3816.5	13.1314997462735	15.2455677079666	22.1806238737026	9.06647705606466	15.1728225482873	22.1718078282183
gene-BTH_RS24700	0	0	0	0	0	0
gene-BTH_RS24705	0	0	0	0	0	0
gene-BTH_RS24710	0	0	0	0	0	0
gene-BTH_RS24715	0	0	0	0	0	0
gene-BTH_RS24720	0	0	0	0	0	0
gene-BTH_RS24725	0	0	0	0	0	0
gene-BTH_RS24730	2.18858329104558	1.08896912199761	2.89312485309165	3.02215901868822	1.78503794685733	8.67592480234629
gene-BTH_RS24735	0	0	0	0	0	0
gene-BTH_RS24740	0	0	0	0	0	0
gene-BTH_RS24745	0	0	0	0	0	0
gene-BTH_RS24750	0	0	0	0	0	0
gene-BTH_RS24755	0	0	0	0	0	0
gene-BTH_RS35320	0	0	0	0	0	0
gene-BTH_RS24770	0	0	0	0	0	0
gene-BTH_RS24775	0	0	0	0	0	0
gene-BTH_RS24780	0	0	0	0	0	0
gene-BTH_RS24785	0	0	0	0	0	0
gene-BTH_RS24790	0	0	0	0	0	0
gene-BTH_RS24795	0	0	0	0	0	0
gene-BTH_RS24800	0	0	0	0	0	0
gene-BTH_RS24805	276.855786317266	236.306299473482	254.594987072065	394.895445108594	382.890639600897	339.32505893621
gene-BTH_RS24810	334.853243529974	333.224551331269	321.136858693173	639.69032562234	514.090928694911	586.106919980727
gene-BTH_RS24815	395.039284033728	300.555477671341	300.884984721532	189.388631837795	204.386844915164	207.258203611606
gene-BTH_RS24825	484.771198966597	454.100123873004	329.816233252448	434.183512351541	341.834766823179	392.344599394993
gene-BTH_RS24830	363.304826313567	266.797434889415	253.630612121035	306.245447227073	192.784098260592	241.961902820991
gene-BTH_RS24835	250.592786824719	169.879183031627	179.373740891682	204.499426931236	155.298301376588	174.482487691631
gene-BTH_RS24840	0	0	0	0	0	0
gene-BTH_RS24845	428.962325044934	344.114242551245	320.172483742143	429.146580653727	299.886375072031	328.721150844454
gene-BTH_RS35770	14.2257913917963	8.71175297598089	16.3943741675193	24.1772721495058	13.38778460143	14.4598746705771
gene-BTH_RS24850	1047.23710476531	1001.8515922378	883.367455143984	836.130661837074	888.056378561522	867.592480234629
gene-BTH_RS24855	402.699325552387	426.875895823064	398.286854775617	401.947149485533	392.708348308613	362.460858409134
gene-BTH_RS24860	259.347119988902	287.48784820737	261.345611729279	213.565903987301	244.550198719454	241.961902820991
gene-BTH_RS24865	143.352205563486	140.477016737692	120.546868878819	135.99715584097	94.6070111834385	109.895047496386
gene-BTH_RS24870	612.803321492763	656.64838056456	545.836222283291	564.136350155134	576.567256834918	536.943346100765
gene-BTH_RS24875	310.778827328473	310.356199769319	308.599984329776	331.430105716141	358.792627318323	327.757159199749
gene-BTH_RS24880	520.882823268849	505.281672606892	437.82622776787	504.700556120933	471.250017970335	457.896031234943
gene-BTH_RS24890	539.485781242736	549.929406608794	562.23059645081	621.55737151021	497.133068199766	607.31473616424
gene-BTH_RS24895	594.200363518876	591.310233244703	572.838720912147	739.421573239051	610.482977825207	637.1984771501
gene-BTH_RS24900	82.0718734142094	99.0961901017827	90.6512453968717	127.938065124468	97.2845681037245	96.3991644705143
gene-BTH_RS24905	94.1090815149601	105.630004833768	99.3306199561466	109.805111012339	91.9294542631525	100.255131049335
gene-BTH_RS24915	1573.59138626177	1669.38966402234	1435.95430208449	1855.60563747457	1461.94607847615	1604.08209678936
gene-BTH_RS24920	952.033731604829	1149.95139282948	1081.06432010525	1170.5829265719	996.943693319819	1122.08627443679
rna-BTH_RS24925	1803.39263182156	2290.10206356098	1597.96929385762	2227.33119677322	4474.1976137979	2506.37827623337
gene-BTH_RS24930	105.051997970188	89.2954680038042	81.9718708375967	52.3840896572625	85.6818214491518	73.2633649975909
gene-BTH_RS24935	98.4862480970512	130.676294639713	125.368743633971	105.775565654088	89.2518973428665	146.526729995182
gene-BTH_RS24940	15.3200830373191	14.156598585969	7.7149996082444	19.1403404516921	11.6027466545726	10.6039080917566
gene-BTH_RS24945	49.2431240485256	33.758042781926	46.2899976494664	36.2659082242586	41.0558727777186	53.0195404587829
gene-BTH_RS24950	0	0	0	0	0	0
gene-BTH_RS24955	151.012247082145	131.765263761711	142.727492752521	133.982383161844	116.919985519155	114.715005719912
gene-BTH_RS24960	187.123871384397	170.968152153625	130.190618389124	193.418177196046	148.158149589158	175.446479336336
gene-BTH_RS24975	258.252828343379	280.954033475384	260.381236778248	365.681241261274	347.189880663751	366.316824987954
gene-BTH_RS24980	64.5632070858447	70.7829929298448	78.1143710334745	75.5539754672055	91.0369352897238	82.9032814446423
gene-BTH_RS24985	181.652413156783	229.772484741496	193.83936515714	269.979539002814	209.741958755736	261.241735715094
MSTRG.3848.1	79.8832901231638	89.2954680038042	75.2212461803829	65.4801120715781	52.6586194322912	73.2633649975909
rna-BTH_RS24990	0	0	0	0	0	0
gene-BTH_RS24995	0	0	0	0	0	0
gene-BTH_RS25000	0	0	0	0	0	0
gene-BTH_RS25005	0	0	0	0	0	0
gene-BTH_RS25010	0	0	0	0	0	0
gene-BTH_RS25015	0	0	0	0	0	0
gene-BTH_RS25020	0	0	0	0	0	0
gene-BTH_RS25025	71.1289569589814	83.8506223938161	66.5418716211079	109.805111012339	78.5416696617225	92.5431978916937
gene-BTH_RS25030	236.366995432923	276.598156987393	280.63311074989	342.511355451331	249.012793586597	301.72938479271
gene-BTH_RS25035	972.825272869762	1139.0617016095	970.161200736733	1201.81190309835	840.752872969802	921.576012338117
gene-BTH_RS25040	747.401193892067	733.96518822639	614.30684380646	1086.9698603882	772.921430989224	865.664496945219
gene-BTH_RS25045	277.950077962789	300.555477671341	251.701862218974	314.304537943575	262.400578188027	292.089468345658
gene-BTH_RS25050	4824.73186510999	5183.49302070863	4929.88474966817	5952.64588047623	5198.92302022197	5748.28217737677
rna-BTH_RS25055	209.009704294853	536.861777144823	316.31498393802	480.523283971427	372.180411919753	455.004056300828
rna-BTH_RS25060	476.016865802414	764.456323642324	477.365600760122	631.631234905838	399.848500096042	497.419688667854
gene-BTH_RS25065	122.560664298553	121.964541663733	141.763117801491	103.760792974962	129.415251147156	122.426938877553
gene-BTH_RS25070	102.863414679142	78.4057767838281	99.3306199561466	72.5318164485172	94.6070111834385	107.003072562271
MSTRG.3859.1	8.75433316418233	20.6904133179546	13.5012493144277	12.0886360747529	20.5279363888593	17.3518496046926
gene-BTH_RS25075	0	0	0	0	0	0
gene-BTH_RS25080	0	0	0	0	0	0
gene-BTH_RS25085	0	0	0	0	0	0
gene-BTH_RS25090	88.6376232873461	94.7403136137922	100.294994907177	96.709088598023	119.597542439441	107.003072562271
MSTRG.3861.1	1.09429164552279	1.08896912199761	0	0	3.57007589371466	0
gene-BTH_RS25095	0	0	0	0	0	0
gene-BTH_RS25100	0	0	0	0	0	0
gene-BTH_RS25105	0	0	0	0	0	0
gene-BTH_RS25110	27.3572911380698	28.3131971719379	50.1474974535886	34.2511355451331	26.7755692028599	28.9197493411543
gene-BTH_RS25115	1174.17493564596	1298.05119342115	1318.30055805876	1431.49598851865	1303.97022017928	1213.66548068378
gene-BTH_RS25120	457.413907828527	463.900845970983	493.759974927642	471.456806915362	433.764221086331	456.932039590238
gene-BTH_RS25125	328.287493656837	401.829606017119	390.571855167373	431.161353332853	351.652475530894	370.172791566775
gene-BTH_RS25130	158.672288600805	149.188769713673	144.656242654582	175.285223083917	149.050668562587	168.6985378234
gene-BTH_RS25135	64.5632070858447	56.6263943438758	65.5774966700774	60.4431803737644	45.5184676448619	66.5154234846549
gene-BTH_RS25140	103.957706324665	70.7829929298448	111.867494319544	74.5465891276427	80.3267076085798	72.2993733528857
gene-BTH_RS25145	47.05454075748	44.6477340019021	54.0049972577108	46.339771619886	41.9483917511472	49.1635738799623
gene-BTH_RS25150	33.9230410112065	38.1139192699164	57.862497061833	33.2437492055704	37.4857968840039	34.7036992093851
gene-BTH_RS25155	0	0	0	0	0	0
gene-BTH_RS25160	148.8236637911	120.875572541735	162.014991773132	147.07840557616	147.26563061573	172.554504402221
gene-BTH_RS25165	111.617747843325	112.163819565754	136.941243046338	123.908519766217	126.73769422687	133.994838614015
gene-BTH_RS25170	63.4689154403219	49.0036104898925	70.3993714252301	56.4136350155134	51.7661004588626	53.983532103488
gene-BTH_RS25175	70.0346653134587	47.9146413678949	81.0074958865662	65.4801120715781	58.9062522462919	57.8394986823086
gene-BTH_RS25180	0	0	0	0	0	0
gene-BTH_RS25185	273.572911380698	399.651667773124	440.719352620961	539.959078005628	390.030791388327	352.820941962082
gene-BTH_RS25195	36.1116243022521	15.2455677079666	51.1118724046191	23.169885809943	50.8735814854339	50.1275655246674
gene-BTH_RS25200	32.8287493656837	15.2455677079666	33.7531232860692	21.1551131308175	27.6680881762886	34.7036992093851
gene-BTH_RS25205	118.183497716461	92.562375369797	120.546868878819	109.805111012339	121.382580386298	132.066855324605
gene-BTH_RS25210	66.7517903768903	80.5837150278233	78.1143710334745	57.4210213550762	58.0137332728632	52.0555488140777
gene-BTH_RS25215	71.1289569589814	94.7403136137922	78.1143710334745	53.3914759968252	75.8641127414365	69.4073984187703
gene-BTH_RS25220	1548.42267841475	1418.92676596289	1233.43556236807	1459.70280602641	1549.41293787216	1515.39486547648
gene-BTH_RS25225	9828.92756008571	9091.80319955806	8340.87895146322	9174.26739439787	10689.6997447551	9669.80018803729
gene-BTH_RS25230	10613.5346699256	9077.64660097209	8565.57831505334	8377.42479980374	9862.33465638675	9639.91644705143
gene-BTH_RS25235	44533.2928061955	40211.2737988838	37951.0474479052	40554.3518717772	41719.9068939495	40035.5369962493
gene-BTH_RS25240	3138.42843935937	2942.39456763755	2360.78988012279	2747.14254798759	2673.98684439228	2662.5449226756
gene-BTH_RS35325	0	0	0	0	0	0
gene-BTH_RS25245	361.116243022521	401.829606017119	289.312485309165	318.334083301826	305.241488912603	325.829175910338
gene-BTH_RS25250	964.070939705579	744.854879446367	727.138713077034	624.579530528899	685.454571593215	707.569867213575
gene-BTH_RS25255	339.230410112065	270.064342255408	215.055614079813	201.477267912548	313.274159673461	246.781861044517
gene-BTH_RS25260	527.448573141985	395.295791285133	347.174982370998	333.444878395267	364.147741158895	385.596657882057
gene-BTH_RS25265	478.20544909346	453.011154751007	403.10872953077	424.109648955913	475.712612837478	455.004056300828
gene-BTH_RS25270	2485.13632698226	1847.98060002995	1646.18804140915	1892.87893203839	1864.47213549248	1780.4925677704
gene-BTH_RS25275	7541.85802094308	7547.64498456545	6758.33965682209	8310.9373013926	8726.15800321206	8478.30651518173
gene-BTH_RS25280	7681.92735157	8329.52481415973	7137.3390125771	8465.0674113457	8292.39378212573	8495.65836478643
gene-BTH_RS25285	0	0	0	0	0	0
gene-BTH_RS25290	3596.93663883342	3922.4667774354	3246.08608516883	3684.01184378094	3294.2875309252	3993.81738401341
gene-BTH_RS25295	2986.3219006317	4052.05410295311	3462.10607419967	3678.97491208313	3197.00296282148	3710.4038404701
gene-BTH_RS25300	64.5632070858447	47.9146413678949	72.3281213272912	76.5613618067682	72.2940368477219	66.5154234846549
gene-BTH_RS25305	67.8460820224131	117.608665175742	110.903119368513	74.5465891276427	93.7144922100098	110.859039141091
gene-BTH_RS25310	118.183497716461	166.612275665635	199.625614863324	95.7017022584603	114.242428598869	114.715005719912
gene-BTH_RS25315	495.714115421825	759.011478032336	850.578706808945	748.488050295115	662.249078284069	728.777683397088
gene-BTH_RS25320	287.798702772494	312.534138013315	275.811235994737	273.001698021502	317.736754540605	294.981443279774
gene-BTH_RS25325	12305.3095539038	19962.9819444602	17351.0341189417	21327.3761948828	14620.353303735	15944.4218034231
gene-BTH_RS25330	608.426154910672	706.74096017645	690.492464937874	745.465891276427	697.949837221216	634.306502215984
gene-BTH_RS25335	153.200830373191	148.099800591675	145.620617605613	163.196587009164	219.559667463452	187.978370717503
gene-BTH_RS25340	1998.17654472462	2207.34041028916	2125.48239207133	2632.30050527744	2315.19421707396	2534.33403392982
gene-BTH_RS25345	36.1116243022521	27.2242280499403	29.895623481947	35.2585218846959	53.5511384057199	28.9197493411543
gene-BTH_RS25350	53.6202906306168	58.804332587871	78.1143710334745	39.2880672429468	85.6818214491518	64.5874401952446
rna-BTH_RS25355	77.6947068321182	138.299078493697	86.7937455927495	76.5613618067682	102.639681944296	92.5431978916937
gene-BTH_RS25360	2521.24795128451	3172.16705237904	2756.18361004531	2624.24141456094	2576.70227628856	2212.3608245983
gene-BTH_RS25365	32.8287493656837	34.8470119039236	44.3612477474053	22.1624994703803	100.854643997439	30.8477326305646
gene-BTH_RS25370	42.6773741753889	38.1139192699164	38.574998041222	27.199431168194	53.5511384057199	34.7036992093851
gene-BTH_RS25380	45.9602491119572	75.1388694178352	46.2899976494664	15.1107950934411	74.0790747945792	16.3878579599874
gene-BTH_RS35330	26.262999492547	22.8683515619499	23.1449988247332	13.0960224143156	27.6680881762886	17.3518496046926
gene-BTH_RS25385	0	0	0	0	0	0
gene-BTH_RS25390	363.304826313567	385.495069187155	341.388732664815	181.329541121293	183.858908526305	175.446479336336
gene-BTH_RS25395	1699.4349254969	1734.7278113422	1434.02555218243	753.524981992929	751.500975626936	673.830159648895
gene-BTH_RS25400	6635.78453845021	6275.72905007224	5132.40348938459	3050.36583619598	2872.12605649344	3007.65393148005
gene-BTH_RS25405	5266.82568990119	4518.13288716809	3809.28105657067	2008.7283610881	2469.59999947712	2098.6098105231
gene-BTH_RS25410	37025.3578262637	40620.7261887549	30667.1234427715	29533.5453169608	20501.1608196564	24987.627422402
gene-BTH_RS25415	32027.7278811611	33881.0962927117	28485.7073035404	30426.0896138134	21268.7271368051	23534.8920138314
gene-BTH_RS25420	3732.62880287824	4813.24351922945	4268.32353326121	2250.50108258316	2374.10046932025	2049.44623664313
gene-BTH_RS25425	30871.0616118435	27830.783850893	21765.9426447595	8692.73672408688	8669.03678891262	8637.36513655808
rna-BTH_RS25430	895.130566037643	1723.83812012222	1155.3211913346	508.730101479184	395.385905228899	417.408382157327
gene-BTH_RS25435	8111.98396826045	7939.67386848459	7141.19651238122	3197.44424177214	3019.39168710917	3034.64569753179
gene-BTH_RS25440	3608.97384693417	3927.91162304539	3891.25292740827	1434.51814753734	1669.0104803116	1406.4638096248
gene-BTH_RS25445	2556.26528394124	2636.39424435622	2687.71298852214	997.312476167112	1112.97115986555	1062.31879246507
gene-BTH_RS35335	22.9801245559786	10.8896912199761	7.7149996082444	5.0369316978137	3.57007589371466	2.89197493411543
gene-BTH_RS25450	431.15090833598	495.480950508913	508.2255991931	209.53635862905	219.559667463452	187.014379072798
gene-BTH_RS25455	29.5458744291154	44.6477340019021	53.0406223066802	13.0960224143156	26.7755692028599	20.243824538808
gene-BTH_RS25460	84.2604567052549	42.4697957579069	77.149996082444	29.2142038473194	33.0232020168606	36.6316824987954
gene-BTH_RS25465	71.1289569589814	56.6263943438758	50.1474974535886	13.0960224143156	25.8830502294313	26.991766051744
gene-BTH_RS25470	247.309911888151	224.327639131508	286.419360456073	90.6647705606466	57.1212142994346	78.0833232211166
gene-BTH_RS25475	509.939906813621	536.861777144823	554.515596842566	196.440336214734	257.937983320884	245.817869399811
gene-BTH_RS25485	1710.37784195212	1913.3187473498	1883.42427936266	902.618160248215	950.532706701528	805.8970149735
gene-BTH_RS25490	3026.81069151604	4251.33545227868	4244.21415948545	2171.92494809727	2162.57347261766	1828.69215000566
gene-BTH_RS25495	434.433783272548	531.416931534835	451.327477082297	174.277836744354	179.396313659162	169.662529468105
gene-BTH_RS25500	1407.25905614231	1440.70614840284	1458.13492595819	403.961922164659	413.236284697472	448.256114787892
gene-BTH_RS25505	1244.20960095941	1214.20057102734	1314.44305825464	463.39771619886	467.67994207662	433.796240117314
gene-BTH_RS25510	2562.83103381438	2924.97106168559	2860.33610475661	1140.36133638502	1054.95742659268	1125.94224101561
gene-BTH_RS25515	6664.2361212338	7659.8088041312	7199.05900944305	2756.20902504366	2648.99631313628	2391.66327051346
gene-BTH_RS25520	9414.19102643257	10029.405613598	8255.04958082151	3094.69083513674	2488.34289791912	2936.31854977187
gene-BTH_RS25525	3082.6195654377	3267.99633511483	3145.79109026165	1283.41019660293	1105.83100807812	1303.31670364135
gene-BTH_RS25530	2536.56803432183	2944.57250588154	2744.61111063294	1261.24769713255	1030.85941431011	1069.066733978
gene-BTH_RS25535	479.299740738983	753.566632422347	666.38309116211	220.61760836424	209.741958755736	245.817869399811
gene-BTH_RS25540	627.029112884559	742.676941202371	707.851214056423	266.957379984126	229.377376171167	294.017451635069
gene-BTH_RS25545	2004.74229459775	1891.53936490985	1744.55428641426	706.177824033481	669.389230071499	644.910410307741
gene-BTH_RS25550	0	0	0	0	0	0
gene-BTH_RS25555	2651.46865710172	2406.62175961472	2503.51737287531	931.832364095534	1057.63498351297	1017.01118516393
gene-BTH_RS25560	1260.62397564226	1276.2718109812	1290.33368447888	537.944305326503	480.175207704622	455.004056300828
gene-BTH_RS34670	332.664660238929	405.096513383112	335.602482958631	120.886360747529	98.1770870771531	132.066855324605
gene-BTH_RS25570	1379.90176500424	1552.86996796859	1313.47868330361	767.628390746808	597.095193223777	615.990660966586
gene-BTH_RS25575	1456.50218019084	1110.74850443756	1133.1405674609	412.021012881161	553.361763525772	562.971120507804
gene-BTH_RS25580	792.267151358501	695.851268956474	733.889337734248	274.009084361065	336.479652982607	280.521568609197
gene-BTH_RS25585	0	0	0	0	0	0
gene-BTH_RS25590	635.783446048742	559.730128706773	578.62497061833	281.060788738004	249.905312560026	250.637827623337
gene-BTH_RS25595	543.862947824827	529.238993290839	609.484969051307	651.778961697093	653.323888549783	614.062677677176
gene-BTH_RS25600	645.632070858447	584.776418512718	608.520594100277	188.381245498232	216.882110543166	218.826103348067
gene-BTH_RS25605	1586.72288600805	1485.35388240474	1321.19368291185	634.653393924526	498.025587173195	564.899103797214
gene-BTH_RS25610	0	0	0	0	0	0
gene-BTH_RS25615	17433.1602048236	17293.9186264441	15647.9479554217	6158.15269374703	5651.43013975031	5520.78014922635
gene-BTH_RS25620	5076.41894358023	5508.00581906392	5114.08036531501	1615.84768865863	1753.79978278733	1781.4565594151
gene-BTH_RS25625	506.657031877052	571.708789048746	580.553720520391	198.45510889386	205.279363888593	225.574044861003
gene-BTH_RS25630	2678.82594823979	2850.92116138975	2694.46361317936	1015.44543027924	898.766606242665	1061.35480082036
gene-BTH_RS25635	4527.08453752779	4648.80918180781	4448.66164910393	1864.67211453063	1724.34665666418	1751.57281842924
gene-BTH_RS25640	0	0	0	0	0	0
gene-BTH_RS25645	430.056616690457	594.577140610696	519.798098605466	193.418177196046	183.858908526305	179.302445915157
gene-BTH_RS25650	968.44810628767	1301.31810078715	1176.53744025727	563.128963815571	357.900108344895	358.604891830313
gene-BTH_RS25655	214.481162522467	180.768874251604	185.159990597866	133.982383161844	89.2518973428665	118.570972298733
gene-BTH_RS25660	276.855786317266	296.19960118335	300.884984721532	167.226132367415	159.760896243731	162.914587955169
gene-BTH_RS25665	0	0	0	0	0	0
gene-BTH_RS25670	170.709496701555	112.163819565754	177.444990989621	61.4505667133271	60.6912901931492	64.5874401952446
gene-BTH_RS25675	109.429164552279	84.9395915158137	126.333118585002	37.2732945638214	41.0558727777186	38.5596657882057
gene-BTH_RS25680	66.7517903768903	54.4484560998806	81.0074958865662	22.1624994703803	20.5279363888593	23.1357994729234
gene-BTH_RS25685	184.935288093352	112.163819565754	160.086241871071	53.3914759968252	49.0885435385766	63.6234485505394
gene-BTH_RS25690	130.220705817212	78.4057767838281	170.694366332407	41.3028399220723	43.7334296980046	40.487649077616
gene-BTH_RS25695	2.18858329104558	2.17793824399522	1.9287499020611	1.00738633956274	0	0.963991644705143
gene-BTH_RS25700	0	0	0	0	0	0
gene-BTH_RS25705	62.3746237947991	59.8933017098687	91.6156203479022	27.199431168194	22.3129743357166	33.73970756468
gene-BTH_RS25710	9.84862480970512	8.71175297598089	11.5724994123666	3.02215901868822	7.14015178742932	3.85596657882057
gene-BTH_RS25715	0	0	0	0	0	0
gene-BTH_RS25720	338.136118466543	329.957643965276	389.607480216342	153.122723613536	144.588073695444	156.166646442233
gene-BTH_RS25725	1240.92672602285	1551.7809988466	1489.9592993422	566.15112283426	495.348030252909	564.899103797214
gene-BTH_RS25730	770.381318448045	859.196637256116	834.184332641425	317.326696962263	283.821033550315	319.081234397402
gene-BTH_RS25735	637.972029339787	659.915287930553	657.703716602835	305.23806088751	269.540729975457	267.025685583325
gene-BTH_RS25745	525.25998985094	515.08239470487	483.151850466305	153.122723613536	151.728225482873	214.006145124542
gene-BTH_RS25755	191.501037966488	104.541035711771	170.694366332407	45.3323852803233	49.9810625120052	70.3713900634754
gene-BTH_RS25760	504.468448586007	493.303012264918	472.543726004969	248.824425871997	233.83997103831	239.069927886875
gene-BTH_RS25770	12820.720918945	13045.8500815314	12172.3406319076	5521.48452714338	4650.91637053677	5080.2359675961
gene-BTH_RS25775	1108.51743691459	1229.4461387353	1320.22930796082	552.047714080381	531.048789190056	537.90733774547
gene-BTH_RS25780	264.818578216516	221.060731765515	273.882486092676	96.709088598023	96.3920491302958	90.6152146022834
gene-BTH_RS34675	834.94452553389	1054.12211009369	932.550577646542	238.750562476369	132.092808067442	200.51026209867
gene-BTH_RS25790	15717.3109046439	16031.8034140488	13979.5792901388	6435.18393712678	5061.47509831396	5502.46430797696
gene-BTH_RS25795	1182.92926881014	1228.35716961331	1172.67994045315	572.195440871636	453.399638501762	506.0956134702
gene-BTH_RS25800	2689.76886469502	3095.93921383921	2974.13234897822	1606.78121160257	1096.90581834383	1083.52660864858
gene-BTH_RS25805	3308.0436444154	3142.76488608511	2905.66172745505	1474.81360111985	1004.08384510725	1205.95354752613
gene-BTH_RS35775	0	0	0	0	0	0
gene-BTH_RS35340	8.75433316418233	11.9786603419737	11.5724994123666	4.02954535825096	2.67755692028599	1.92798328941029
gene-BTH_RS25810	0	0	0	0	0	0
gene-BTH_RS25815	210.103995940376	158.989491811651	215.055614079813	48.3545442990115	50.8735814854339	53.983532103488
gene-BTH_RS25820	343.607576694157	255.907743669439	276.775610945768	43.3176126011978	77.6491506882938	80.975298155232
gene-BTH_RS25825	1215.75801817582	1249.04758293126	1152.42806648151	536.93691898694	381.998120627469	444.400148209071
gene-BTH_RS25830	1794.63829865738	1866.49307510391	1709.83678817716	185.359086479544	152.620744456302	203.402237032785
